EMAP ID	EMAP TERM NAME	EMAPA ID	EMAPA TERM NAME
EMAP:4630	TS20 trachea vascular element	EMAPA:16856	trachea vascular element
EMAP:4631	TS20 upper respiratory tract	EMAPA:17669	upper respiratory tract
EMAP:4632	TS20 nasopharynx	EMAPA:17670	nasopharynx
EMAP:4633	TS20 nasopharynx associated mesenchyme	EMAPA:17671	nasopharynx associated mesenchyme
EMAP:4634	TS20 nasopharynx epithelium	EMAPA:17672	nasopharynx epithelium
EMAP:4635	TS20 nasopharynx vascular element	EMAPA:17673	nasopharynx vascular element
EMAP:4636	TS20 skeleton	EMAPA:17213	skeleton
EMAP:4637	TS20 axial skeleton	EMAPA:17214	axial skeleton
EMAP:4638	TS20 axial skeleton cervical region	EMAPA:17215	axial skeleton cervical region
EMAP:4639	TS20 cervical vertebral cartilage condensation	EMAPA:17392	cervical vertebral cartilage condensation
EMAP:4640	TS20 axial skeleton lumbar region	EMAPA:17393	axial skeleton lumbar region
EMAP:4641	TS20 lumbar vertebral cartilage condensation	EMAPA:17675	lumbar vertebral cartilage condensation
EMAP:4642	TS20 axial skeleton sacral region	EMAPA:17676	axial skeleton sacral region
EMAP:4643	TS20 sacral vertebral pre-cartilage condensation	EMAPA:17677	sacral vertebral pre-cartilage condensation
EMAP:4644	TS20 axial skeleton thoracic region	EMAPA:17396	axial skeleton thoracic region
EMAP:4645	TS20 rib pre-cartilage condensation	EMAPA:17397	rib pre-cartilage condensation
EMAP:4646	TS20 thoracic vertebral cartilage condensation	EMAPA:17679	thoracic vertebral cartilage condensation
EMAP:4647	TS20 cranium	EMAPA:17680	cranium
EMAP:4648	TS20 chondrocranium	EMAPA:17681	chondrocranium
EMAP:4649	TS20 temporal bone	EMAPA:17682	temporal bone
EMAP:4650	TS20 temporal bone petrous part	EMAPA:17683	temporal bone petrous part
EMAP:4651	TS20 tail	EMAPA:16748	tail
EMAP:4652	TS20 tail mesenchyme	EMAPA:16749	tail mesenchyme
EMAP:4653	TS20 tail mesenchyme derived from neural crest	EMAPA:16750	tail mesenchyme derived from neural crest
EMAP:4654	TS20 tail paraxial mesenchyme	EMAPA:16751	tail paraxial mesenchyme
EMAP:4655	TS20 tail somite group	EMAPA:16860	tail somite group
EMAP:4656	TS20 somite 35	EMAPA:16877	somite 35
EMAP:4657	TS20 somite 35 dermomyotome	EMAPA:16878	somite 35 dermomyotome
EMAP:4658	TS20 somite 35 myocoele	EMAPA:16879	somite 35 myocoele
EMAP:4659	TS20 somite 35 sclerotome	EMAPA:16880	somite 35 sclerotome
EMAP:4660	TS20 somite 36	EMAPA:17049	somite 36
EMAP:4661	TS20 somite 36 dermomyotome	EMAPA:17050	somite 36 dermomyotome
EMAP:4662	TS20 somite 36 myocoele	EMAPA:17051	somite 36 myocoele
EMAP:4663	TS20 somite 36 sclerotome	EMAPA:17052	somite 36 sclerotome
EMAP:4664	TS20 somite 37	EMAPA:17053	somite 37
EMAP:4665	TS20 somite 36 dermomyotome	EMAPA:17054	somite 36 dermomyotome
EMAP:4666	TS20 somite 36 myocoele	EMAPA:17055	somite 36 myocoele
EMAP:4667	TS20 somite 36 sclerotome	EMAPA:17056	somite 36 sclerotome
EMAP:4668	TS20 somite 38	EMAPA:17057	somite 38
EMAP:4669	TS20 somite 38 dermomyotome	EMAPA:17058	somite 38 dermomyotome
EMAP:4670	TS20 somite 38 myocoele	EMAPA:17059	somite 38 myocoele
EMAP:4671	TS20 somite 38 sclerotome	EMAPA:17060	somite 38 sclerotome
EMAP:4672	TS20 somite 39	EMAPA:17061	somite 39
EMAP:4673	TS20 somite 39 dermomyotome	EMAPA:17062	somite 39 dermomyotome
EMAP:4674	TS20 somite 39 myocoele	EMAPA:17063	somite 39 myocoele
EMAP:4675	TS20 somite 39 sclerotome	EMAPA:17064	somite 39 sclerotome
EMAP:4676	TS20 somite 40	EMAPA:17217	somite 40
EMAP:4677	TS20 somite 40 dermomyotome	EMAPA:17218	somite 40 dermomyotome
EMAP:4678	TS20 somite 40 myocoele	EMAPA:17219	somite 40 myocoele
EMAP:4679	TS20 somite 40 sclerotome	EMAPA:17220	somite 40 sclerotome
EMAP:4680	TS20 somite 41	EMAPA:17221	somite 41
EMAP:4681	TS20 somite 41 dermomyotome	EMAPA:17222	somite 41 dermomyotome
EMAP:4682	TS20 somite 41 myocoele	EMAPA:17223	somite 41 myocoele
EMAP:4683	TS20 somite 41 sclerotome	EMAPA:17224	somite 41 sclerotome
EMAP:4684	TS20 somite 42	EMAPA:17225	somite 42
EMAP:4685	TS20 somite 42 dermomyotome	EMAPA:17226	somite 42 dermomyotome
EMAP:4686	TS20 somite 42 myocoele	EMAPA:17227	somite 42 myocoele
EMAP:4687	TS20 somite 42 sclerotome	EMAPA:17228	somite 42 sclerotome
EMAP:4688	TS20 somite 43	EMAPA:17229	somite 43
EMAP:4689	TS20 somite 43 dermomyotome	EMAPA:17230	somite 43 dermomyotome
EMAP:4690	TS20 somite 43 myocoele	EMAPA:17231	somite 43 myocoele
EMAP:4691	TS20 somite 43 sclerotome	EMAPA:17232	somite 43 sclerotome
EMAP:4692	TS20 somite 44	EMAPA:17233	somite 44
EMAP:4693	TS20 somite 44 dermomyotome	EMAPA:17234	somite 44 dermomyotome
EMAP:4694	TS20 somite 44 myocoele	EMAPA:17235	somite 44 myocoele
EMAP:4695	TS20 somite 44 sclerotome	EMAPA:17236	somite 44 sclerotome
EMAP:4696	TS20 somite 45	EMAPA:17237	somite 45
EMAP:4697	TS20 somite 45 dermomyotome	EMAPA:17238	somite 45 dermomyotome
EMAP:4698	TS20 somite 45 myocoele	EMAPA:17239	somite 45 myocoele
EMAP:4699	TS20 somite 45 sclerotome	EMAPA:17240	somite 45 sclerotome
EMAP:4700	TS20 somite 46	EMAPA:17399	somite 46
EMAP:4701	TS20 somite 46 dermomyotome	EMAPA:17400	somite 46 dermomyotome
EMAP:4702	TS20 somite 46 myocoele	EMAPA:17401	somite 46 myocoele
EMAP:4703	TS20 somite 46 sclerotome	EMAPA:17402	somite 46 sclerotome
EMAP:4704	TS20 somite 47	EMAPA:17403	somite 47
EMAP:4705	TS20 somite 47 dermomyotome	EMAPA:17404	somite 47 dermomyotome
EMAP:4706	TS20 somite 47 myocoele	EMAPA:17405	somite 47 myocoele
EMAP:4707	TS20 somite 47 sclerotome	EMAPA:17406	somite 47 sclerotome
EMAP:4708	TS20 somite 48	EMAPA:17407	somite 48
EMAP:4709	TS20 somite 48 dermomyotome	EMAPA:17408	somite 48 dermomyotome
EMAP:4710	TS20 somite 48 myocoele	EMAPA:17409	somite 48 myocoele
EMAP:4711	TS20 somite 48 sclerotome	EMAPA:17410	somite 48 sclerotome
EMAP:4712	TS20 somite 49	EMAPA:17684	somite 49
EMAP:4713	TS20 somite 49 dermomyotome	EMAPA:17685	somite 49 dermomyotome
EMAP:4714	TS20 somite 49 myocoele	EMAPA:17686	somite 49 myocoele
EMAP:4715	TS20 somite 49 sclerotome	EMAPA:17687	somite 49 sclerotome
EMAP:4716	TS20 somite 50	EMAPA:17688	somite 50
EMAP:4717	TS20 somite 50 dermomyotome	EMAPA:17689	somite 50 dermomyotome
EMAP:4718	TS20 somite 50 myocoele	EMAPA:17690	somite 50 myocoele
EMAP:4719	TS20 somite 50 sclerotome	EMAPA:17691	somite 50 sclerotome
EMAP:4720	TS20 somite 51	EMAPA:17692	somite 51
EMAP:4721	TS20 somite 51 dermomyotome	EMAPA:17693	somite 51 dermomyotome
EMAP:4722	TS20 somite 51 myocoele	EMAPA:17694	somite 51 myocoele
EMAP:4723	TS20 somite 51 sclerotome	EMAPA:17695	somite 51 sclerotome
EMAP:4724	TS20 somite 52	EMAPA:17696	somite 52
EMAP:4725	TS20 somite 52 dermomyotome	EMAPA:17697	somite 52 dermomyotome
EMAP:4726	TS20 somite 52 myocoele	EMAPA:17698	somite 52 myocoele
EMAP:4727	TS20 somite 52 sclerotome	EMAPA:17699	somite 52 sclerotome
EMAP:4728	TS20 unsegmented mesenchyme	EMAPA:16752	unsegmented mesenchyme
EMAP:4729	TS20 tail nervous system	EMAPA:16753	tail nervous system
EMAP:4730	TS20 tail central nervous system	EMAPA:16754	tail central nervous system
EMAP:4731	TS20 tail spinal cord	EMAPA:17700	tail spinal cord
EMAP:4732	TS20 extraembryonic component	EMAPA:16042	extraembryonic component
EMAP:4733	TS20 extraembryonic vascular system	EMAPA:16370	extraembryonic vascular system
EMAP:4734	TS20 extraembryonic arterial system	EMAPA:16371	extraembryonic arterial system
EMAP:4735	TS20 umbilical artery extraembryonic part	EMAPA:16372	umbilical artery extraembryonic part
EMAP:4736	TS20 common umbilical artery	EMAPA:16373	common umbilical artery
EMAP:4737	TS20 extraembryonic venous system	EMAPA:16374	extraembryonic venous system
EMAP:4738	TS20 umbilical vein extraembryonic part	EMAPA:16375	umbilical vein extraembryonic part
EMAP:4739	TS20 common umbilical vein	EMAPA:16376	common umbilical vein
EMAP:4740	TS21 embryo	EMAPA:16039	embryo
EMAP:4741	TS21 cavities and their linings	EMAPA:16060	cavities and their linings
EMAP:4742	TS21 intraembryonic coelom	EMAPA:16088	intraembryonic coelom
EMAP:4743	TS21 diaphragm	EMAPA:17701	diaphragm
EMAP:4744	TS21 central tendon	EMAPA:17702	central tendon
EMAP:4745	TS21 crus of diaphragm	EMAPA:17703	crus of diaphragm
EMAP:4746	TS21 pleuro-pericardial canal	EMAPA:17704	pleuro-pericardial canal
EMAP:4747	TS21 pleuro-pericardial canal mesothelial lining	EMAPA:17705	pleuro-pericardial canal mesothelial lining
EMAP:4748	TS21 pleuro-pericardial folds	EMAPA:17706	pleuro-pericardial folds
EMAP:4749	TS21 pleuro-peritoneal canal	EMAPA:17707	pleuro-peritoneal canal
EMAP:4750	TS21 pleuro-peritoneal canal mesothelial lining	EMAPA:17708	pleuro-peritoneal canal mesothelial lining
EMAP:4751	TS21 pleuro-peritoneal membrane	EMAPA:17709	pleuro-peritoneal membrane
EMAP:4752	TS21 intraembryonic coelom pericardial component	EMAPA:16131	intraembryonic coelom pericardial component
EMAP:4753	TS21 pericardial component cavity	EMAPA:16132	pericardial component cavity
EMAP:4754	TS21 pericardial component mesothelium	EMAPA:16133	pericardial component mesothelium
EMAP:4755	TS21 pericardial component parietal mesothelium	EMAPA:16588	pericardial component parietal mesothelium
EMAP:4756	TS21 pericardial component visceral mesothelium	EMAPA:16589	pericardial component visceral mesothelium
EMAP:4757	TS21 pericardio-peritoneal canal	EMAPA:16282	pericardio-peritoneal canal
EMAP:4758	TS21 pericardio-peritoneal canal cavity	EMAPA:16283	pericardio-peritoneal canal cavity
EMAP:4759	TS21 pericardio-peritoneal canal mesothelium	EMAPA:16284	pericardio-peritoneal canal mesothelium
EMAP:4760	TS21 pericardio-peritoneal canal parietal mesothelium	EMAPA:16590	pericardio-peritoneal canal parietal mesothelium
EMAP:4761	TS21 intraembryonic coelom peritoneal component	EMAPA:16137	intraembryonic coelom peritoneal component
EMAP:4762	TS21 greater sac	EMAPA:16885	greater sac
EMAP:4763	TS21 greater sac cavity	EMAPA:16886	greater sac cavity
EMAP:4764	TS21 greater sac mesothelium	EMAPA:16887	greater sac mesothelium
EMAP:4765	TS21 greater sac parietal mesothelium	EMAPA:16888	greater sac parietal mesothelium
EMAP:4766	TS21 omental bursa	EMAPA:16889	omental bursa
EMAP:4767	TS21 omental bursa mesothelium	EMAPA:16890	omental bursa mesothelium
EMAP:4768	TS21 omental bursa parietal mesothelium	EMAPA:16891	omental bursa parietal mesothelium
EMAP:4769	TS21 intraembryonic coelom pleural component	EMAPA:16773	intraembryonic coelom pleural component
EMAP:4770	TS21 pleural component cavity	EMAPA:16774	pleural component cavity
EMAP:4771	TS21 pleural component mesothelium	EMAPA:16775	pleural component mesothelium
EMAP:4772	TS21 pleural component parietal mesothelium	EMAPA:16776	pleural component parietal mesothelium
EMAP:4773	TS21 pleural component visceral mesothelium	EMAPA:16777	pleural component visceral mesothelium
EMAP:4774	TS21 limb	EMAPA:16405	limb
EMAP:4775	TS21 forelimb	EMAPA:17412	forelimb
EMAP:4776	TS21 arm	EMAPA:17413	arm
EMAP:4777	TS21 elbow	EMAPA:17414	elbow
EMAP:4778	TS21 elbow epithelium	EMAPA:17415	elbow epithelium
EMAP:4779	TS21 elbow mesenchyme	EMAPA:17416	elbow mesenchyme
EMAP:4780	TS21 elbow joint primordium	EMAPA:17710	elbow joint primordium
EMAP:4781	TS21 forearm	EMAPA:17417	forearm
EMAP:4782	TS21 forearm epithelium	EMAPA:17418	forearm epithelium
EMAP:4783	TS21 forearm mesenchyme	EMAPA:17419	forearm mesenchyme
EMAP:4784	TS21 radius-ulna cartilage condensation	EMAPA:17711	radius-ulna cartilage condensation
EMAP:4785	TS21 shoulder	EMAPA:17421	shoulder
EMAP:4786	TS21 shoulder epithelium	EMAPA:17422	shoulder epithelium
EMAP:4787	TS21 shoulder mesenchyme	EMAPA:17423	shoulder mesenchyme
EMAP:4788	TS21 shoulder joint primordium	EMAPA:17712	shoulder joint primordium
EMAP:4789	TS21 upper arm	EMAPA:17424	upper arm
EMAP:4790	TS21 upper arm epithelium	EMAPA:17425	upper arm epithelium
EMAP:4791	TS21 upper arm mesenchyme	EMAPA:17426	upper arm mesenchyme
EMAP:4792	TS21 humerus cartilage condensation	EMAPA:17713	humerus cartilage condensation
EMAP:4793	TS21 handplate	EMAPA:17428	handplate
EMAP:4794	TS21 forelimb digit 1	EMAPA:17429	forelimb digit 1
EMAP:4795	TS21 forelimb digit 1 epithelium	EMAPA:17430	forelimb digit 1 epithelium
EMAP:4796	TS21 forelimb digit 1 mesenchyme	EMAPA:17431	forelimb digit 1 mesenchyme
EMAP:4797	TS21 forelimb digit 1 metacarpus pre-cartilage condensation	EMAPA:17714	forelimb digit 1 metacarpus pre-cartilage condensation
EMAP:4798	TS21 forelimb digit 1 phalanx pre-cartilage condensation	EMAPA:17715	forelimb digit 1 phalanx pre-cartilage condensation
EMAP:4799	TS21 forelimb digit 2	EMAPA:17432	forelimb digit 2
EMAP:4800	TS21 forelimb digit 2 epithelium	EMAPA:17433	forelimb digit 2 epithelium
EMAP:4801	TS21 forelimb digit 2 mesenchyme	EMAPA:17434	forelimb digit 2 mesenchyme
EMAP:4802	TS21 forelimb digit 2 metacarpus pre-cartilage condensation	EMAPA:17716	forelimb digit 2 metacarpus pre-cartilage condensation
EMAP:4803	TS21 forelimb digit 2 phalanx pre-cartilage condensation	EMAPA:17717	forelimb digit 2 phalanx pre-cartilage condensation
EMAP:4804	TS21 forelimb digit 3	EMAPA:17435	forelimb digit 3
EMAP:4805	TS21 forelimb digit 3 epithelium	EMAPA:17436	forelimb digit 3 epithelium
EMAP:4806	TS21 forelimb digit 3 mesenchyme	EMAPA:17437	forelimb digit 3 mesenchyme
EMAP:4807	TS21 forelimb digit 3 metacarpus pre-cartilage condensation	EMAPA:17718	forelimb digit 3 metacarpus pre-cartilage condensation
EMAP:4808	TS21 forelimb digit 3 phalanx pre-cartilage condensation	EMAPA:17719	forelimb digit 3 phalanx pre-cartilage condensation
EMAP:4809	TS21 forelimb digit 4	EMAPA:17438	forelimb digit 4
EMAP:4810	TS21 forelimb digit 4 epithelium	EMAPA:17439	forelimb digit 4 epithelium
EMAP:4811	TS21 forelimb digit 4 mesenchyme	EMAPA:17440	forelimb digit 4 mesenchyme
EMAP:4812	TS21 forelimb digit 4 metacarpus pre-cartilage condensation	EMAPA:17720	forelimb digit 4 metacarpus pre-cartilage condensation
EMAP:4813	TS21 forelimb digit 4 phalanx pre-cartilage condensation	EMAPA:17721	forelimb digit 4 phalanx pre-cartilage condensation
EMAP:4814	TS21 forelimb digit 5	EMAPA:17441	forelimb digit 5
EMAP:4815	TS21 forelimb digit 5 epithelium	EMAPA:17442	forelimb digit 5 epithelium
EMAP:4816	TS21 forelimb digit 5 mesenchyme	EMAPA:17443	forelimb digit 5 mesenchyme
EMAP:4817	TS21 forelimb digit 5 metacarpus pre-cartilage condensation	EMAPA:17722	forelimb digit 5 metacarpus pre-cartilage condensation
EMAP:4818	TS21 forelimb digit 5 phalanx pre-cartilage condensation	EMAPA:17723	forelimb digit 5 phalanx pre-cartilage condensation
EMAP:4819	TS21 handplate rest of epithelium	EMAPA:17444	handplate rest of epithelium
EMAP:4820	TS21 interdigital region between forelimb digits 1 and 2	EMAPA:17445	interdigital region between forelimb digits 1 and 2
EMAP:4821	TS21 interdigital region between forelimb digits 1 and 2 epithelium	EMAPA:17446	interdigital region between forelimb digits 1 and 2 epithelium
EMAP:4822	TS21 interdigital region between forelimb digits 1 and 2 mesenchyme	EMAPA:17447	interdigital region between forelimb digits 1 and 2 mesenchyme
EMAP:4823	TS21 interdigital region between forelimb digits 2 and 3	EMAPA:17448	interdigital region between forelimb digits 2 and 3
EMAP:4824	TS21 interdigital region between forelimb digits 2 and 3 epithelium	EMAPA:17449	interdigital region between forelimb digits 2 and 3 epithelium
EMAP:4825	TS21 interdigital region between forelimb digits 2 and 3 mesenchyme	EMAPA:17450	interdigital region between forelimb digits 2 and 3 mesenchyme
EMAP:4826	TS21 interdigital region between forelimb digits 3 and 4	EMAPA:17451	interdigital region between forelimb digits 3 and 4
EMAP:4827	TS21 interdigital region between forelimb digits 3 and 4 epithelium	EMAPA:17452	interdigital region between forelimb digits 3 and 4 epithelium
EMAP:4828	TS21 interdigital region between forelimb digits 3 and 4 mesenchyme	EMAPA:17453	interdigital region between forelimb digits 3 and 4 mesenchyme
EMAP:4829	TS21 interdigital region between forelimb digits 4 and 5	EMAPA:17454	interdigital region between forelimb digits 4 and 5
EMAP:4830	TS21 interdigital region between forelimb digits 4 and 5 epithelium	EMAPA:17455	interdigital region between forelimb digits 4 and 5 epithelium
EMAP:4831	TS21 interdigital region between forelimb digits 4 and 5 mesenchyme	EMAPA:17456	interdigital region between forelimb digits 4 and 5 mesenchyme
EMAP:4832	TS21 handplate mesenchyme	EMAPA:17457	handplate mesenchyme
EMAP:4833	TS21 carpus pre-cartilage condensation	EMAPA:17724	carpus pre-cartilage condensation
EMAP:4834	TS21 hindlimb	EMAPA:17458	hindlimb
EMAP:4835	TS21 footplate	EMAPA:17459	footplate
EMAP:4836	TS21 hindlimb digit 1	EMAPA:17460	hindlimb digit 1
EMAP:4837	TS21 hindlimb digit 1 epithelium	EMAPA:17461	hindlimb digit 1 epithelium
EMAP:4838	TS21 hindlimb digit 1 mesenchyme	EMAPA:17462	hindlimb digit 1 mesenchyme
EMAP:4839	TS21 hindlimb digit 1 metatarsus pre-cartilage condensation	EMAPA:17725	hindlimb digit 1 metatarsus pre-cartilage condensation
EMAP:4840	TS21 hindlimb digit 1 phalanx pre-cartilage condensation	EMAPA:17726	hindlimb digit 1 phalanx pre-cartilage condensation
EMAP:4841	TS21 hindlimb digit 2	EMAPA:17463	hindlimb digit 2
EMAP:4842	TS21 hindlimb digit 2 epithelium	EMAPA:17464	hindlimb digit 2 epithelium
EMAP:4843	TS21 hindlimb digit 2 mesenchyme	EMAPA:17465	hindlimb digit 2 mesenchyme
EMAP:4844	TS21 hindlimb digit 2 metatarsus pre-cartilage condensation	EMAPA:17727	hindlimb digit 2 metatarsus pre-cartilage condensation
EMAP:4845	TS21 hindlimb digit 2 phalanx pre-cartilage condensation	EMAPA:17728	hindlimb digit 2 phalanx pre-cartilage condensation
EMAP:4846	TS21 hindlimb digit 3	EMAPA:17466	hindlimb digit 3
EMAP:4847	TS21 hindlimb digit 3 epithelium	EMAPA:17467	hindlimb digit 3 epithelium
EMAP:4848	TS21 hindlimb digit 3 mesenchyme	EMAPA:17468	hindlimb digit 3 mesenchyme
EMAP:4849	TS21 hindlimb digit 3 metatarsus pre-cartilage condensation	EMAPA:17729	hindlimb digit 3 metatarsus pre-cartilage condensation
EMAP:4850	TS21 hindlimb digit 3 phalanx pre-cartilage condensation	EMAPA:17730	hindlimb digit 3 phalanx pre-cartilage condensation
EMAP:4851	TS21 hindlimb digit 4	EMAPA:17469	hindlimb digit 4
EMAP:4852	TS21 hindlimb digit 4 epithelium	EMAPA:17470	hindlimb digit 4 epithelium
EMAP:4853	TS21 hindlimb digit 4 mesenchyme	EMAPA:17471	hindlimb digit 4 mesenchyme
EMAP:4854	TS21 hindlimb digit 4 metatarsus pre-cartilage condensation	EMAPA:17731	hindlimb digit 4 metatarsus pre-cartilage condensation
EMAP:4855	TS21 hindlimb digit 4 phalanx pre-cartilage condensation	EMAPA:17732	hindlimb digit 4 phalanx pre-cartilage condensation
EMAP:4856	TS21 hindlimb digit 5	EMAPA:17472	hindlimb digit 5
EMAP:4857	TS21 hindlimb digit 5 epithelium	EMAPA:17473	hindlimb digit 5 epithelium
EMAP:4858	TS21 hindlimb digit 5 mesenchyme	EMAPA:17474	hindlimb digit 5 mesenchyme
EMAP:4859	TS21 hindlimb digit 5 metatarsus pre-cartilage condensation	EMAPA:17733	hindlimb digit 5 metatarsus pre-cartilage condensation
EMAP:4860	TS21 hindlimb digit 5 phalanx pre-cartilage condensation	EMAPA:17734	hindlimb digit 5 phalanx pre-cartilage condensation
EMAP:4861	TS21 footplate rest of epithelium	EMAPA:17475	footplate rest of epithelium
EMAP:4862	TS21 interdigital region between hindlimb digits 1 and 2	EMAPA:17476	interdigital region between hindlimb digits 1 and 2
